platform_code,time,latitude,longitude,windspd,winddir,slp,drogue,sst,battery,presdiff,salinity,conductivity,gpsfixdel,avgwaveperiod,wvht,domwaveperiod,domwavedir
,UTC,degrees_north,degrees_east,m/s,degree,hPa,,deg C,volts,hPa,PSU,,,s,m,s,degree
5802077,2023-11-29T19:00:00Z,31.2554563,-61.7697636,NaN,NaN,1017.2,NaN,23.01,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402618,2023-11-29T19:00:00Z,32.8412,-61.264,NaN,NaN,1017.2,NaN,22.73,10.4,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701718,2023-11-29T19:00:00Z,11.6122,-40.598,NaN,NaN,1028.2,NaN,27.89,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101858,2023-11-29T19:00:00Z,35.8904,-56.3822,NaN,NaN,NaN,23,NaN,10.4,NaN,NaN,NaN,2,NaN,NaN,NaN,NaN
4102552,2023-11-29T19:00:00Z,14.9286,-74.3542,NaN,NaN,1011.2,20,29.38,10.6,-1.9,NaN,NaN,4,NaN,NaN,NaN,NaN
4101541,2023-11-29T19:00:00Z,29.3988,-52.6774,NaN,NaN,NaN,NaN,24.65,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301700,2023-11-29T19:00:00Z,23.8904,-56.7876,NaN,NaN,1015.7,NaN,27.56,10.6,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402884,2023-11-29T19:00:00Z,25.5378,-71.0128,NaN,NaN,1017.0,24,25.92,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203730,2023-11-29T19:00:00Z,27.4218,-73.4014,NaN,NaN,1018.0,NaN,26.42,10.0,-2.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301578,2023-11-29T19:00:00Z,26.5414,-78.5794,NaN,NaN,NaN,NaN,18.21,10.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402885,2023-11-29T19:00:00Z,31.3804,-46.9628,NaN,NaN,1016.7,52,23.15,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402672,2023-11-29T19:00:00Z,19.4346,-57.0164,NaN,NaN,1014.4,NaN,28.0,10.8,-1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203766,2023-11-29T19:00:00Z,26.0612,-51.1264,NaN,NaN,NaN,NaN,26.95,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301697,2023-11-29T19:00:00Z,34.068,-64.135,NaN,NaN,NaN,NaN,22.27,9.6,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
4101884,2023-11-29T19:00:00Z,35.496,-70.837,NaN,NaN,NaN,23,20.55,10.8,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN
3801596,2023-11-29T19:00:00Z,37.9902,-44.5836,NaN,NaN,1010.8,NaN,21.79,10.4,-0.6,NaN,NaN,4,NaN,NaN,NaN,NaN
6203839,2023-11-29T19:00:00Z,33.3698,-52.527,NaN,NaN,1012.7,NaN,22.92,10.4,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102561,2023-11-29T19:00:00Z,13.942,-66.6536,NaN,NaN,1012.1,24,29.09,10.4,-2.1,NaN,NaN,3,NaN,NaN,NaN,NaN
4402674,2023-11-29T19:00:00Z,29.1522,-64.5678,NaN,NaN,1017.6,NaN,25.39,10.8,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101523,2023-11-29T19:00:00Z,31.6504,-63.723,NaN,NaN,NaN,2,NaN,11.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501779,2023-11-29T19:00:00Z,20.6198,-64.8392,NaN,NaN,NaN,NaN,28.43,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
6402616,2023-11-29T19:00:00Z,29.6244,-42.3348,NaN,NaN,1017.6,NaN,25.1,10.8,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501780,2023-11-29T19:00:00Z,23.812,-62.037,NaN,NaN,NaN,NaN,27.4,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
5802076,2023-11-29T19:00:00Z,18.8373444,-94.6534227,NaN,NaN,1016.7,NaN,25.72,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4401864,2023-11-29T19:00:00Z,29.1248,-58.5658,NaN,NaN,1015.1,NaN,25.19,10.4,0.0,NaN,NaN,4,NaN,NaN,NaN,NaN
4402675,2023-11-29T19:00:00Z,26.0216,-45.4312,NaN,NaN,1016.8,NaN,26.83,10.6,0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102667,2023-11-29T19:00:00Z,24.0148,-74.4424,NaN,NaN,NaN,7,27.87,7.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102668,2023-11-29T19:00:00Z,27.0792,-42.6324,NaN,NaN,NaN,36,25.99,7.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402665,2023-11-29T19:00:00Z,26.2366,-71.6522,NaN,NaN,1017.6,NaN,26.33,9.4,-1.6,NaN,NaN,4,NaN,NaN,NaN,NaN
6203771,2023-11-29T19:00:00Z,27.037,-42.4244,NaN,NaN,1016.6,NaN,25.58,10.6,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402882,2023-11-29T19:03:00Z,33.007,-54.3346,NaN,NaN,1014.2,38,23.31,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501691,2023-11-29T19:00:00Z,27.511,-69.3458,NaN,NaN,NaN,7,24.61,17.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102665,2023-11-29T19:00:00Z,30.9766,-77.1294,NaN,NaN,NaN,30,25.35,7.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203772,2023-11-29T19:00:00Z,24.7086,-69.1672,NaN,NaN,1016.0,NaN,26.91,10.4,-1.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301783,2023-11-29T19:00:00Z,18.5608,-56.6832,NaN,NaN,1014.6,40,28.22,11.6,-1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402617,2023-11-29T19:00:00Z,29.6638,-45.5064,NaN,NaN,1017.6,NaN,24.64,11.2,-0.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203773,2023-11-29T19:00:00Z,35.7052,-62.0272,NaN,NaN,1015.8,NaN,22.01,10.4,0.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301712,2023-11-29T19:00:00Z,23.7442,-61.7924,NaN,NaN,1015.4,NaN,27.35,10.8,-1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301737,2023-11-29T19:00:00Z,26.3448,-56.134,NaN,NaN,1015.5,NaN,26.01,10.8,-0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4804104,2023-11-29T19:00:00Z,23.3786694,-92.007897,NaN,NaN,1019.7,NaN,26.56,9.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301731,2023-11-29T19:00:00Z,25.611,-40.4406,NaN,NaN,1016.1,NaN,26.72,10.2,0.1,NaN,NaN,4,NaN,NaN,NaN,NaN
5301666,2023-11-29T19:00:00Z,40.4694,-48.272,NaN,NaN,NaN,NaN,19.86,14.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301796,2023-11-29T19:00:00Z,17.0912,-40.4458,NaN,NaN,1013.7,46,27.89,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203597,2023-11-29T19:00:00Z,31.9774,-67.0742,NaN,NaN,NaN,NaN,23.14,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102764,2023-11-29T19:00:00Z,3.4846,-81.4608,NaN,NaN,NaN,NaN,28.03,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203849,2023-11-29T19:00:00Z,25.9328,-44.301,NaN,NaN,1016.9,NaN,26.77,10.2,0.1,NaN,NaN,5,NaN,NaN,NaN,NaN
4101848,2023-11-29T19:00:00Z,38.6746,-68.4462,NaN,NaN,1018.2,NaN,23.8,10.4,-0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701715,2023-11-29T19:00:00Z,15.2356,-51.2846,NaN,NaN,1012.6,NaN,28.11,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402660,2023-11-29T19:00:00Z,24.6664,-55.8444,NaN,NaN,1016.3,NaN,27.72,9.2,-0.8,NaN,NaN,5,NaN,NaN,NaN,NaN
1301713,2023-11-29T19:00:00Z,13.9804,-74.1386,NaN,NaN,1010.4,NaN,29.36,10.8,-2.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301571,2023-11-29T19:00:00Z,29.9298,-60.5922,NaN,NaN,NaN,NaN,24.52,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102637,2023-11-29T17:00:00Z,6.269,-77.454,NaN,NaN,1008.4,NaN,26.07,9.4,15.8,NaN,NaN,4,NaN,NaN,NaN,NaN
5102637,2023-11-29T18:00:00Z,6.2692,-77.4544,NaN,NaN,1008.8,NaN,26.15,9.4,15.8,NaN,NaN,3,NaN,NaN,NaN,NaN
5102637,2023-11-29T19:00:00Z,6.269,-77.4536,NaN,NaN,1008.9,NaN,26.93,9.4,14.7,NaN,NaN,4,NaN,NaN,NaN,NaN
4402744,2023-11-29T19:00:00Z,40.5116,-40.095,NaN,NaN,1015.7,17,20.07,10.2,-0.6,NaN,NaN,5,NaN,NaN,NaN,NaN
1301718,2023-11-29T19:00:00Z,30.6738,-45.2876,NaN,NaN,1017.2,NaN,24.62,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301779,2023-11-29T19:00:00Z,22.839,-51.604,NaN,NaN,1015.5,32,27.5,11.6,-0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301792,2023-11-29T19:00:00Z,19.0828,-45.7944,NaN,NaN,1013.7,36,28.18,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301749,2023-11-29T19:00:00Z,1.8168,-78.7626,NaN,NaN,NaN,9,29.12,10.2,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
1301719,2023-11-29T19:00:00Z,27.5464,-54.3906,NaN,NaN,1015.9,NaN,26.34,10.8,-0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301774,2023-11-29T19:00:00Z,29.9128,-59.0456,NaN,NaN,1015.9,36,23.36,11.6,0.2,NaN,NaN,2,NaN,NaN,NaN,NaN
6402618,2023-11-29T19:00:00Z,23.548,-49.2684,NaN,NaN,1015.8,NaN,27.16,11.0,-0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203861,2023-11-29T19:00:00Z,26.0908,-45.8006,NaN,NaN,1017.0,NaN,26.73,10.4,0.1,NaN,NaN,5,NaN,NaN,NaN,NaN
5102827,2023-11-29T19:00:00Z,6.1582,-80.8264,NaN,NaN,1006.6,NaN,NaN,10.0,-4.6,NaN,NaN,4,NaN,NaN,NaN,NaN
6203840,2023-11-29T19:00:00Z,25.7282,-50.7998,NaN,NaN,1016.8,NaN,26.97,10.8,-0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6801791,2023-11-29T19:00:00Z,32.9836,-39.55,NaN,NaN,1017.1,6,23.7,10.4,0.6,NaN,NaN,5,NaN,NaN,NaN,NaN
1501724,2023-11-29T19:00:00Z,26.034,-55.8104,NaN,NaN,NaN,NaN,26.57,9.2,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
3201769,2023-11-29T19:00:00Z,30.2074,-70.5606,NaN,NaN,NaN,14,23.61,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101885,2023-11-29T19:00:00Z,38.0916,-64.7578,NaN,NaN,NaN,24,NaN,10.6,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
1301723,2023-11-29T19:00:00Z,17.6546,-52.7118,NaN,NaN,1014.6,NaN,28.27,11.2,-0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301714,2023-11-29T20:00:00Z,24.2036,-57.7316,NaN,NaN,1016.4,NaN,27.83,11.0,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102669,2023-11-29T20:00:00Z,24.2552,-54.6992,NaN,NaN,NaN,44,27.88,7.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5501572,2023-11-29T20:00:00Z,32.063,-43.3274,NaN,NaN,NaN,NaN,22.2,10.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301735,2023-11-29T20:00:00Z,30.6248,-42.622,NaN,NaN,1017.0,NaN,23.45,10.4,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6402615,2023-11-29T20:00:00Z,25.967,-60.8572,NaN,NaN,1015.9,NaN,26.85,10.6,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102557,2023-11-29T20:00:00Z,14.8892,-68.2064,NaN,NaN,1012.2,22,28.96,10.6,-1.5,NaN,NaN,3,NaN,NaN,NaN,NaN
3101575,2023-11-29T20:00:00Z,13.6722,-60.0724,NaN,NaN,NaN,30,29.13,11.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301726,2023-11-29T19:00:00Z,22.8488,-41.0348,NaN,NaN,1014.8,30,27.13,11.0,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301726,2023-11-29T20:00:00Z,22.8498,-41.0332,NaN,NaN,1015.2,30,27.1,11.0,0.5,NaN,NaN,1,NaN,NaN,NaN,NaN
4102547,2023-11-29T20:00:00Z,27.3814,-65.8226,NaN,NaN,1017.4,12,25.92,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
3101515,2023-11-29T20:00:00Z,30.7398,-52.674,NaN,NaN,NaN,NaN,24.48,13.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101542,2023-11-29T20:00:00Z,32.729,-45.0112,NaN,NaN,NaN,NaN,NaN,9.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301706,2023-11-29T20:00:00Z,20.2894,-69.3658,NaN,NaN,1013.8,18,27.77,10.4,-1.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101851,2023-11-29T20:00:00Z,30.1634,-57.4912,NaN,NaN,1015.3,NaN,24.37,10.8,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402670,2023-11-29T20:00:00Z,20.8612,-62.0152,NaN,NaN,1015.1,NaN,28.47,10.6,-0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5802077,2023-11-29T20:00:00Z,31.244755,-61.7750354,NaN,NaN,1017.9,NaN,22.98,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402618,2023-11-29T20:00:00Z,32.8306,-61.2702,NaN,NaN,1017.7,NaN,22.7,10.4,1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701718,2023-11-29T20:00:00Z,11.6202,-40.6054,NaN,NaN,1026.1,NaN,27.86,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101858,2023-11-29T20:00:00Z,35.8804,-56.3956,NaN,NaN,NaN,20,NaN,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
1301755,2023-11-29T19:00:00Z,6.7084,-57.9248,NaN,NaN,1010.3,NaN,NaN,9.2,-1.9,NaN,NaN,5,NaN,NaN,NaN,NaN
1301755,2023-11-29T20:00:00Z,6.7082,-57.9248,NaN,NaN,1010.2,NaN,NaN,9.2,-1.2,NaN,NaN,4,NaN,NaN,NaN,NaN
4102552,2023-11-29T20:00:00Z,14.9276,-74.3614,NaN,NaN,1010.8,23,29.38,10.6,-2.0,NaN,NaN,4,NaN,NaN,NaN,NaN
4101541,2023-11-29T20:00:00Z,29.405,-52.6666,NaN,NaN,NaN,NaN,24.59,7.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301700,2023-11-29T20:00:00Z,23.8948,-56.78,NaN,NaN,1016.1,NaN,27.48,10.6,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402884,2023-11-29T20:00:00Z,25.5346,-71.0202,NaN,NaN,1016.8,21,25.91,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203730,2023-11-29T20:00:00Z,27.4242,-73.4,NaN,NaN,1018.1,NaN,26.42,10.0,-1.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402878,2023-11-29T20:00:00Z,37.024,-61.9322,NaN,NaN,1016.7,46,21.08,9.8,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402885,2023-11-29T20:02:00Z,31.383,-46.9562,NaN,NaN,1017.2,53,23.13,10.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402672,2023-11-29T20:00:00Z,19.4242,-57.015,NaN,NaN,1014.6,NaN,28.02,10.8,-0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203766,2023-11-29T20:00:00Z,26.056,-51.1364,NaN,NaN,NaN,NaN,26.87,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301697,2023-11-29T20:00:00Z,34.07,-64.1382,NaN,NaN,NaN,NaN,22.27,9.4,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
4101884,2023-11-29T20:00:00Z,35.4636,-70.7814,NaN,NaN,NaN,24,20.58,10.8,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
3801596,2023-11-29T20:00:00Z,38.0022,-44.5574,NaN,NaN,1010.8,NaN,21.79,10.4,-0.2,NaN,NaN,5,NaN,NaN,NaN,NaN
6203839,2023-11-29T20:00:00Z,33.3614,-52.5318,NaN,NaN,1013.6,NaN,22.92,10.4,1.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102561,2023-11-29T20:00:00Z,13.9408,-66.6596,NaN,NaN,1011.8,23,29.09,10.4,-1.5,NaN,NaN,5,NaN,NaN,NaN,NaN
4402674,2023-11-29T20:00:00Z,29.1484,-64.57,NaN,NaN,1017.9,NaN,25.37,10.8,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101523,2023-11-29T20:00:00Z,31.6498,-63.7278,NaN,NaN,NaN,NaN,NaN,11.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301663,2023-11-29T19:00:00Z,35.7948,-71.04,NaN,NaN,NaN,4,NaN,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301663,2023-11-29T20:00:00Z,35.7412,-71.0252,NaN,NaN,NaN,5,NaN,15.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501779,2023-11-29T20:00:00Z,20.6238,-64.844,NaN,NaN,NaN,NaN,28.42,10.4,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
6402616,2023-11-29T20:00:00Z,29.63,-42.3312,NaN,NaN,1017.9,NaN,25.18,10.8,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501780,2023-11-29T20:00:00Z,23.805,-62.0398,NaN,NaN,NaN,NaN,27.35,10.4,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
5802076,2023-11-29T20:00:00Z,18.84733,-94.641091,NaN,NaN,1015.7,NaN,25.7,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4401864,2023-11-29T20:00:00Z,29.1138,-58.571,NaN,NaN,1015.7,NaN,25.18,10.4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402675,2023-11-29T20:00:00Z,26.0216,-45.4296,NaN,NaN,1017.2,NaN,26.78,10.6,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102667,2023-11-29T20:00:00Z,24.0154,-74.4414,NaN,NaN,NaN,13,27.89,7.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102668,2023-11-29T20:00:00Z,27.0784,-42.636,NaN,NaN,NaN,31,25.96,7.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402665,2023-11-29T20:00:00Z,26.2346,-71.6642,NaN,NaN,1017.3,NaN,26.3,9.6,-0.9,NaN,NaN,4,NaN,NaN,NaN,NaN
6203771,2023-11-29T20:00:00Z,27.0334,-42.4268,NaN,NaN,1017.4,NaN,25.48,10.6,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402882,2023-11-29T20:00:00Z,33.0026,-54.3318,NaN,NaN,1015.0,35,23.31,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1501691,2023-11-29T20:00:00Z,27.5078,-69.3508,NaN,NaN,NaN,7,24.59,17.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4102665,2023-11-29T20:00:00Z,30.9762,-77.117,NaN,NaN,NaN,25,25.27,7.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203772,2023-11-29T20:00:00Z,24.7048,-69.172,NaN,NaN,1016.5,NaN,26.89,10.4,-0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301783,2023-11-29T20:00:00Z,18.5564,-56.6872,NaN,NaN,1015.0,39,28.2,11.6,0.1,NaN,NaN,2,NaN,NaN,NaN,NaN
6402617,2023-11-29T20:00:00Z,29.6654,-45.5106,NaN,NaN,1018.1,NaN,24.63,11.2,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203773,2023-11-29T20:00:00Z,35.7228,-62.0462,NaN,NaN,1016.3,NaN,22.03,10.4,1.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301712,2023-11-29T20:00:00Z,23.7492,-61.7876,NaN,NaN,1015.8,NaN,27.31,11.0,-0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301737,2023-11-29T20:00:00Z,26.3468,-56.1266,NaN,NaN,1015.9,NaN,25.97,10.8,0.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4804104,2023-11-29T20:00:00Z,23.37048,-92.0176963,NaN,NaN,1019.0,NaN,26.53,9.2,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301731,2023-11-29T20:00:00Z,25.607,-40.444,NaN,NaN,1016.4,NaN,26.68,10.2,0.8,NaN,NaN,5,NaN,NaN,NaN,NaN
1301570,2023-11-29T20:00:00Z,24.6972,-53.3456,NaN,NaN,NaN,NaN,27.19,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5301666,2023-11-29T20:00:00Z,40.4714,-48.1974,NaN,NaN,NaN,NaN,19.87,14.8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301796,2023-11-29T20:02:00Z,17.0892,-40.4482,NaN,NaN,1013.9,45,27.84,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203597,2023-11-29T20:00:00Z,31.9736,-67.0602,NaN,NaN,NaN,NaN,23.14,9.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102764,2023-11-29T20:00:00Z,3.487,-81.4428,NaN,NaN,NaN,NaN,28.02,10.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203849,2023-11-29T20:00:00Z,25.931,-44.3068,NaN,NaN,1017.3,NaN,26.75,10.2,0.9,NaN,NaN,4,NaN,NaN,NaN,NaN
4101848,2023-11-29T20:00:00Z,38.6804,-68.401,NaN,NaN,1018.5,NaN,23.82,10.4,0.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1701715,2023-11-29T20:01:00Z,15.2356,-51.2856,NaN,NaN,1012.8,NaN,28.15,10.6,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4402660,2023-11-29T20:00:00Z,24.67,-55.8426,NaN,NaN,1016.6,NaN,27.59,9.2,0.3,NaN,NaN,5,NaN,NaN,NaN,NaN
1301713,2023-11-29T20:00:00Z,13.981,-74.1468,NaN,NaN,1009.9,NaN,29.35,10.8,-2.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301797,2023-11-29T20:00:00Z,17.6842,-44.8984,NaN,NaN,1014.2,29,27.85,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301571,2023-11-29T20:00:00Z,29.9274,-60.5874,NaN,NaN,NaN,NaN,24.5,9.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
5102637,2023-11-29T20:00:00Z,6.269,-77.4542,NaN,NaN,1008.3,NaN,26.43,9.2,-0.1,NaN,NaN,4,NaN,NaN,NaN,NaN
4402744,2023-11-29T20:00:00Z,40.4902,-40.1098,NaN,NaN,1016.2,20,20.04,10.2,-0.1,NaN,NaN,5,NaN,NaN,NaN,NaN
4102559,2023-11-29T19:00:00Z,38.8564,-70.175,NaN,NaN,1018.8,7,15.42,9.0,-0.6,NaN,NaN,4,NaN,NaN,NaN,NaN
4102559,2023-11-29T20:00:00Z,38.8498,-70.1616,NaN,NaN,1018.8,8,15.41,9.0,-0.3,NaN,NaN,5,NaN,NaN,NaN,NaN
1301718,2023-11-29T20:00:00Z,30.6708,-45.2822,NaN,NaN,1017.7,NaN,24.56,10.4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301779,2023-11-29T20:00:00Z,22.8358,-51.606,NaN,NaN,1016.0,32,27.46,11.6,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301792,2023-11-29T20:00:00Z,19.081,-45.8036,NaN,NaN,1014.0,46,28.1,10.4,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301749,2023-11-29T20:00:00Z,1.8168,-78.7628,NaN,NaN,NaN,9,28.55,10.2,NaN,NaN,NaN,4,NaN,NaN,NaN,NaN
1301719,2023-11-29T20:00:00Z,27.5496,-54.3798,NaN,NaN,1016.7,NaN,26.3,10.8,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301774,2023-11-29T20:00:00Z,29.9122,-59.0382,NaN,NaN,1016.9,36,23.35,11.6,1.4,NaN,NaN,1,NaN,NaN,NaN,NaN
6402618,2023-11-29T20:00:00Z,23.5462,-49.2622,NaN,NaN,1016.0,NaN,27.16,11.0,0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6203861,2023-11-29T20:00:00Z,26.0894,-45.8026,NaN,NaN,1017.4,NaN,26.7,10.4,0.9,NaN,NaN,5,NaN,NaN,NaN,NaN
5102827,2023-11-29T20:00:00Z,6.1394,-80.825,NaN,NaN,1006.3,NaN,NaN,10.0,-3.1,NaN,NaN,5,NaN,NaN,NaN,NaN
6203840,2023-11-29T20:00:00Z,25.7264,-50.8,NaN,NaN,1017.2,NaN,26.94,10.8,0.7,NaN,NaN,NaN,NaN,NaN,NaN,NaN
6801791,2023-11-29T20:00:00Z,32.9776,-39.5468,NaN,NaN,1017.2,10,23.7,10.4,0.7,NaN,NaN,4,NaN,NaN,NaN,NaN
1501724,2023-11-29T20:00:00Z,26.0348,-55.8046,NaN,NaN,NaN,NaN,26.59,9.2,NaN,NaN,NaN,5,NaN,NaN,NaN,NaN
3201769,2023-11-29T20:00:00Z,30.2168,-70.5624,NaN,NaN,NaN,14,23.6,10.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
4101885,2023-11-29T20:00:00Z,38.1012,-64.753,NaN,NaN,NaN,20,NaN,10.6,NaN,NaN,NaN,3,NaN,NaN,NaN,NaN
1301723,2023-11-29T20:00:00Z,17.6532,-52.7162,NaN,NaN,1014.9,NaN,28.26,11.2,0.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1301714,2023-11-29T21:00:00Z,24.2092,-57.7274,NaN,NaN,1016.6,NaN,27.73,11.0,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN
